vectorized_elementwise_kernel,elementwise_kernel,reduce_kernel,unrolled_elementwise_kernel,index_elementwise_kernel
47.17,,,,
58.73,,,,
58.5,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
55.32,,,,
62.05,,,,
60.33,,,,
41.1,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.59,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.49,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.33,,,,
57.37,,,,
42.15,,,,
99.69,,,,
99.84,,,,
60.32,,,,
47.61,,,,
60.41,,,,
46.76,,,,
99.89,,,,
99.63,,,,
99.89,,,,
60.39,,,,
47.18,,,,
60.71,,,,
46.83,,,,
99.89,,,,
99.93,,,,
99.89,,,,
60.71,,,,
47.14,,,,
60.24,,,,
46.97,,,,
99.89,,,,
33.6,,,,
33.51,,,,
33.6,,,,
33.53,,,,
50.26,,,,
33.6,,,,
50.26,,,,
33.61,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.17,,,,
33.54,,,,
50.13,,,,
50.17,,,,
50.2,,,,
25.16,,,,
99.91,,,,
99.89,,,,
99.89,,,,
99.91,,,,
99.91,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
55.95,,,,
58.7,,,,
62.05,,,,
58.37,,,,
42.72,,,,
61.79,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.59,,,,
57.37,,,,
42.15,,,,
99.88,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.49,,,,
57.37,,,,
42.15,,,,
99.59,,,,
99.93,,,,
61,,,,
47.48,,,,
61.52,,,,
46.95,,,,
99.89,,,,
99.61,,,,
99.89,,,,
60.63,,,,
47.18,,,,
60.09,,,,
47.04,,,,
99.89,,,,
100,,,,
99.89,,,,
61.05,,,,
47.29,,,,
60.86,,,,
47.06,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.2,,,,
33.54,,,,
50.16,,,,
50.2,,,,
50.17,,,,
25.18,,,,
99.89,,,,
99.89,,,,
99.9,,,,
99.89,,,,
99.87,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
61.02,,,,
58.7,,,,
99.85,,,,
99.81,,,,
33.53,,,,
99.79,,,,
99.81,,,,
40.43,,,,
57.37,,,,
40.93,,,,
99.85,,,,
38.93,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.51,,,,
57.37,,,,
41.99,,,,
99.75,,,,
99.89,,,,
60.5,,,,
47.48,,,,
60.84,,,,
46.84,,,,
99.89,,,,
99.7,,,,
99.89,,,,
59.98,,,,
47.44,,,,
60.43,,,,
46.69,,,,
99.89,,,,
100.03,,,,
99.89,,,,
60.95,,,,
47.55,,,,
60.22,,,,
46.82,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.22,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.15,,,,
33.53,,,,
50.2,,,,
33.53,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
58.48,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.54,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.38,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.43,,,,
59.6,,,,
41.84,,,,
99.65,,,,
99.89,,,,
60.75,,,,
47.03,,,,
61.1,,,,
46.9,,,,
99.89,,,,
99.77,,,,
99.91,,,,
60.1,,,,
47.54,,,,
59.96,,,,
47.04,,,,
99.89,,,,
99.99,,,,
99.89,,,,
61.14,,,,
47.59,,,,
60.49,,,,
46.92,,,,
99.89,,,,
33.63,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.24,,,,
33.6,,,,
50.3,,,,
33.61,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.2,,,,
33.53,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.18,,,,
99.9,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
57.82,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
68.52,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.53,,,,
57.37,,,,
42.15,,,,
99.75,,,,
40.49,,,,
57.37,,,,
42.15,,,,
33.54,,,,
99.74,,,,
40.51,,,,
57.37,,,,
42.15,,,,
99.7,,,,
99.89,,,,
60.63,,,,
47.1,,,,
61.05,,,,
47.12,,,,
99.89,,,,
99.8,,,,
99.84,,,,
60.89,,,,
47.23,,,,
60.57,,,,
46.73,,,,
99.89,,,,
100.13,,,,
99.8,,,,
60.49,,,,
47.53,,,,
60.53,,,,
46.9,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.24,,,,
33.6,,,,
50.22,,,,
50.22,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.58,,,,
50.16,,,,
33.54,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.51,,,,
57.41,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.48,,,,
59.18,,,,
60.31,,,,
42.72,,,,
58.73,,,,
55.32,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.54,,,,
99.74,,,,
99.81,,,,
40.46,,,,
57.37,,,,
42.15,,,,
99.85,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.54,,,,
99.74,,,,
40.46,,,,
57.37,,,,
42.15,,,,
99.79,,,,
99.89,,,,
60.8,,,,
47.18,,,,
60.54,,,,
47.24,,,,
99.89,,,,
99.67,,,,
99.89,,,,
60.83,,,,
47.3,,,,
60.47,,,,
47.26,,,,
99.87,,,,
99.84,,,,
99.89,,,,
60.78,,,,
47.35,,,,
60.4,,,,
47.11,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.61,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.17,,,,
33.52,,,,
50.12,,,,
50.2,,,,
50.2,,,,
25.17,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.84,,,,
61.78,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
58.28,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
46.87,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.59,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.38,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.46,,,,
57.37,,,,
45.12,,,,
99.72,,,,
99.89,,,,
60.02,,,,
47.35,,,,
60.61,,,,
46.72,,,,
99.89,,,,
99.74,,,,
99.89,,,,
60.86,,,,
47.38,,,,
60.92,,,,
46.92,,,,
99.89,,,,
99.85,,,,
99.89,,,,
59.31,,,,
47.24,,,,
60.4,,,,
46.88,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.58,,,,
50.24,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.18,,,,
33.54,,,,
50.16,,,,
50.18,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
60.32,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.49,,,,
57.37,,,,
42.15,,,,
99.81,,,,
42.68,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.54,,,,
57.37,,,,
42.15,,,,
99.6,,,,
99.89,,,,
60.41,,,,
47.48,,,,
60.82,,,,
46.73,,,,
99.89,,,,
99.68,,,,
99.89,,,,
59.85,,,,
47.34,,,,
60.32,,,,
46.89,,,,
99.89,,,,
100.02,,,,
99.92,,,,
59.79,,,,
47.65,,,,
59.88,,,,
47.19,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.63,,,,
50.18,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.19,,,,
33.53,,,,
50.2,,,,
33.53,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.9,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
56.75,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
32.94,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
58.28,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
59.18,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
54.92,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.54,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.38,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.33,,,,
57.37,,,,
42.15,,,,
99.5,,,,
99.89,,,,
60.77,,,,
47.24,,,,
60.85,,,,
46.69,,,,
99.89,,,,
99.71,,,,
99.89,,,,
60.35,,,,
47.33,,,,
60.75,,,,
46.57,,,,
99.89,,,,
99.88,,,,
99.91,,,,
60.49,,,,
47.37,,,,
60.18,,,,
47,,,,
99.89,,,,
33.63,,,,
33.51,,,,
33.6,,,,
33.53,,,,
50.23,,,,
33.6,,,,
50.25,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.2,,,,
33.53,,,,
50.16,,,,
50.19,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.91,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.68,,,,
99.77,,,,
65.74,,,,
62.05,,,,
37.57,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
61.31,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.83,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.59,,,,
55.44,,,,
42.15,,,,
99.81,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.49,,,,
57.37,,,,
42.15,,,,
99.66,,,,
99.89,,,,
60.43,,,,
47.6,,,,
60.84,,,,
46.78,,,,
99.89,,,,
99.74,,,,
99.89,,,,
60.01,,,,
47.01,,,,
60.69,,,,
46.73,,,,
99.89,,,,
99.91,,,,
99.89,,,,
60.82,,,,
47.22,,,,
60.65,,,,
47.3,,,,
99.89,,,,
33.6,,,,
33.51,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.23,,,,
33.65,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.51,,,,
50.16,,,,
33.55,,,,
50.16,,,,
50.17,,,,
50.17,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.87,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
58.28,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.73,,,,
61.52,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
59.4,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.54,,,,
61.34,,,,
42.15,,,,
99.81,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.51,,,,
57.37,,,,
42.15,,,,
99.7,,,,
99.89,,,,
60.16,,,,
47.24,,,,
60.24,,,,
46.99,,,,
99.89,,,,
99.61,,,,
99.89,,,,
59.9,,,,
47.24,,,,
60.45,,,,
46.98,,,,
99.89,,,,
99.88,,,,
99.91,,,,
60.46,,,,
47.37,,,,
60.55,,,,
46.89,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.26,,,,
33.61,,,,
50.24,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.19,,,,
33.54,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.82,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
56.75,,,,
42.72,,,,
58.73,,,,
58.5,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.77,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.59,,,,
57.37,,,,
42.15,,,,
99.73,,,,
40.49,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.3,,,,
57.37,,,,
42.15,,,,
99.59,,,,
99.89,,,,
60.69,,,,
47.42,,,,
60.94,,,,
46.84,,,,
99.91,,,,
99.7,,,,
99.89,,,,
60.14,,,,
47.3,,,,
60.55,,,,
46.73,,,,
99.89,,,,
99.93,,,,
99.89,,,,
60.85,,,,
47.53,,,,
60.77,,,,
47.05,,,,
99.82,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.62,,,,
50.27,,,,
33.59,,,,
50.22,,,,
50.29,,,,
50.24,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.17,,,,
33.51,,,,
50.15,,,,
50.18,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.8,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
61.55,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.76,,,,
99.81,,,,
33.51,,,,
99.74,,,,
99.81,,,,
41.59,,,,
55.71,,,,
42.15,,,,
99.81,,,,
40.28,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.68,,,,
40.54,,,,
57.37,,,,
42.15,,,,
99.58,,,,
99.89,,,,
60.87,,,,
47.17,,,,
60.34,,,,
46.61,,,,
99.89,,,,
99.62,,,,
99.89,,,,
60.49,,,,
47.22,,,,
60.52,,,,
47.12,,,,
99.91,,,,
99.99,,,,
99.89,,,,
60.41,,,,
47.38,,,,
60.38,,,,
47.11,,,,
99.84,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.2,,,,
33.54,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.19,,,,
99.89,,,,
99.84,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
52.48,,,,
33.85,,,,
62.05,,,,
57.62,,,,
99.74,,,,
99.71,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
55.32,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.68,,,,
99.81,,,,
40.51,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.51,,,,
57.37,,,,
42.15,,,,
99.63,,,,
99.89,,,,
60.96,,,,
47.37,,,,
61.21,,,,
47.2,,,,
99.89,,,,
99.96,,,,
99.86,,,,
60.23,,,,
47.21,,,,
60.78,,,,
46.9,,,,
99.91,,,,
99.85,,,,
99.89,,,,
60.76,,,,
47.08,,,,
60.48,,,,
46.99,,,,
99.89,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.51,,,,
50.27,,,,
33.6,,,,
50.24,,,,
33.6,,,,
50.19,,,,
50.26,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.2,,,,
33.53,,,,
50.16,,,,
50.18,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.04,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.94,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
61.31,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
58.72,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.44,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.56,,,,
99.74,,,,
40.59,,,,
57.37,,,,
42.15,,,,
99.65,,,,
99.89,,,,
60.95,,,,
47.54,,,,
60.92,,,,
47.15,,,,
99.89,,,,
99.57,,,,
99.89,,,,
60.6,,,,
47.33,,,,
60.29,,,,
46.92,,,,
99.89,,,,
99.92,,,,
99.89,,,,
60.04,,,,
47.44,,,,
60.16,,,,
46.66,,,,
99.89,,,,
33.62,,,,
33.52,,,,
33.59,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.23,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.21,,,,
50.2,,,,
33.53,,,,
50.2,,,,
33.54,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.82,,,,
99.89,,,,
99.89,,,,
99.89,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
62.05,,,,
60.27,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
59.87,,,,
62.05,,,,
62.05,,,,
56.75,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.53,,,,
99.79,,,,
99.81,,,,
40.51,,,,
57.37,,,,
42.15,,,,
99.81,,,,
40.38,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.41,,,,
57.37,,,,
42.15,,,,
99.79,,,,
99.89,,,,
60.99,,,,
47.16,,,,
60.89,,,,
46.91,,,,
99.89,,,,
99.74,,,,
99.89,,,,
60.9,,,,
47.32,,,,
60.93,,,,
46.7,,,,
99.91,,,,
99.95,,,,
99.89,,,,
59.77,,,,
47.4,,,,
61.12,,,,
47.09,,,,
99.89,,,,
33.6,,,,
33.52,,,,
33.6,,,,
33.53,,,,
50.26,,,,
33.6,,,,
50.26,,,,
33.6,,,,
50.22,,,,
50.24,,,,
50.27,,,,
25.24,,,,
50.2,,,,
33.53,,,,
50.16,,,,
33.53,,,,
50.16,,,,
50.2,,,,
50.2,,,,
25.14,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
58.26,,,,
60.32,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.64,,,,
33.85,,,,
62.05,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
57.6,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.85,,,,
33.53,,,,
99.74,,,,
99.81,,,,
40.38,,,,
56.05,,,,
42.15,,,,
99.81,,,,
41.36,,,,
55.18,,,,
42.15,,,,
33.53,,,,
99.74,,,,
40.56,,,,
57.37,,,,
42.15,,,,
99.67,,,,
99.89,,,,
60.44,,,,
47.12,,,,
60.67,,,,
46.85,,,,
99.89,,,,
99.67,,,,
99.89,,,,
61.11,,,,
47.1,,,,
60.42,,,,
46.9,,,,
99.89,,,,
99.79,,,,
99.89,,,,
60.73,,,,
47.63,,,,
60.5,,,,
46.85,,,,
99.84,,,,
33.6,,,,
33.53,,,,
33.6,,,,
33.53,,,,
50.27,,,,
33.6,,,,
50.27,,,,
33.6,,,,
50.22,,,,
50.27,,,,
50.27,,,,
25.22,,,,
50.2,,,,
33.53,,,,
50.22,,,,
33.51,,,,
50.16,,,,
50.2,,,,
50.19,,,,
25.16,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.89,,,,
99.88,,,,
62.03,,,,
62.03,,,,
60.33,,,,
62.05,,,,
60.31,,,,
62.05,,,,
62.05,,,,
36.51,,,,
36.71,,,,
54.79,,,,
33.85,,,,
66.5,,,,
60.33,,,,
99.74,,,,
99.81,,,,
65.74,,,,
62.05,,,,
38.57,,,,
60.98,,,,
36.5,,,,
62.05,,,,
62.05,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.7,,,,
58.7,,,,
62.05,,,,
60.31,,,,
42.72,,,,
58.73,,,,
58.7,,,,
62.05,,,,
60.33,,,,
42.7,,,,
58.73,,,,
58.7,,,,
99.81,,,,
99.81,,,,
33.54,,,,
99.74,,,,
99.81,,,,
40.38,,,,
57.37,,,,
41.76,,,,
99.81,,,,
40.43,,,,
57.37,,,,
42.15,,,,
33.53,,,,
99.74,,,,
39.93,,,,
57.37,,,,
42.15,,,,
